sigma,mu,exp_H,error,acceptance
0.618194,0.793465,-0.446566,0.000798895,0.576411
0.618194,0.793465,-0.446566,0.000798895,0.575562
0.618194,0.793465,-0.446566,0.000798895,0.576554
0.618194,0.793465,-0.446566,0.000798895,0.576463
0.618194,0.793465,-0.446566,0.000798895,0.574779
0.618194,0.793465,-0.446566,0.000798895,0.575794
0.618194,0.793465,-0.446566,0.000798895,0.575564
0.618194,0.793465,-0.446566,0.000798895,0.576001
0.618194,0.793465,-0.446566,0.000798895,0.575346
0.618194,0.793465,-0.446566,0.000798895,0.576684
0.618194,0.793465,-0.446566,0.000798895,0.577055
0.618194,0.793465,-0.446566,0.000798895,0.575896
0.618194,0.793465,-0.446566,0.000798895,0.576
0.618194,0.793465,-0.446566,0.000798895,0.576138
0.618194,0.793465,-0.446566,0.000798895,0.576132
0.618194,0.793465,-0.446566,0.000798895,0.576766
0.618194,0.793465,-0.446566,0.000798895,0.576533
0.618194,0.793465,-0.446566,0.000798895,0.577091
0.618194,0.793465,-0.446566,0.000798895,0.57633
0.618194,0.793465,-0.446566,0.000798895,0.575977
0.618194,0.793465,-0.446566,0.000798895,0.576416
0.618194,0.793465,-0.446566,0.000798895,0.575575
0.618194,0.793465,-0.446566,0.000798895,0.576843
0.618194,0.793465,-0.446566,0.000798895,0.576478
0.618194,0.793465,-0.446566,0.000798895,0.576777
0.618194,0.793465,-0.446566,0.000798895,0.575618
0.618194,0.793465,-0.446566,0.000798895,0.575293
0.618194,0.793465,-0.446566,0.000798895,0.576788
0.618194,0.793465,-0.446566,0.000798895,0.575318
0.618194,0.793465,-0.446566,0.000798895,0.576373
0.618194,0.793465,-0.446566,0.000798895,0.576236
0.618194,0.793465,-0.446566,0.000798895,0.576362
0.618194,0.793465,-0.446566,0.000798895,0.575941
0.618194,0.793465,-0.446566,0.000798895,0.57511
0.618194,0.793465,-0.446566,0.000798895,0.576003
0.618194,0.793465,-0.446566,0.000798895,0.576377
0.618194,0.793465,-0.446566,0.000798895,0.575562
0.618194,0.793465,-0.446566,0.000798895,0.576218
0.618194,0.793465,-0.446566,0.000798895,0.576193
0.618194,0.793465,-0.446566,0.000798895,0.575677
0.618194,0.793465,-0.446566,0.000798895,0.576003
0.618194,0.793465,-0.446566,0.000798895,0.576125
0.618194,0.793465,-0.446566,0.000798895,0.574784
0.618194,0.793465,-0.446566,0.000798895,0.576472
0.618194,0.793465,-0.446566,0.000798895,0.57654
0.618194,0.793465,-0.446566,0.000798895,0.575427
0.618194,0.793465,-0.446566,0.000798895,0.576395
0.618194,0.793465,-0.446566,0.000798895,0.576529
0.618194,0.793465,-0.446566,0.000798895,0.576102
0.618194,0.793465,-0.446566,0.000798895,0.576073
