sigma,mu,exp_H,error,acceptance
0.622673,0.758373,-0.44208,0.00163941,0.568095
0.622673,0.758373,-0.435968,0.00137749,0.56808
0.622673,0.758373,-0.436753,0.0016262,0.568335
0.632545,0.753884,-0.436322,0.00202503,0.56847
0.623204,0.752745,-0.434917,0.00151477,0.56709
0.623122,0.758615,-0.438676,0.00171198,0.567105
0.624166,0.76198,-0.438987,0.0018079,0.56989
0.616597,0.76754,-0.439641,0.00167508,0.56892
0.616597,0.76754,-0.439382,0.00172604,0.564095
0.612773,0.762221,-0.440841,0.00170565,0.569125
0.614424,0.771212,-0.440375,0.0016522,0.56917
0.614424,0.771212,-0.439885,0.00167338,0.56655
0.615894,0.771668,-0.439829,0.00190223,0.57149
0.615894,0.771668,-0.440421,0.00146264,0.57185
0.621501,0.771866,-0.440866,0.00178003,0.5741
0.621501,0.771866,-0.44281,0.00174259,0.572885
0.621501,0.771866,-0.440803,0.00192912,0.570675
0.615232,0.773944,-0.440503,0.00150953,0.570275
0.619614,0.777869,-0.439819,0.00161878,0.57358
0.619614,0.777869,-0.442921,0.0020051,0.57511
0.622657,0.772851,-0.446065,0.00147064,0.57174
0.61774,0.774961,-0.442962,0.00158014,0.57226
0.622826,0.780668,-0.442657,0.00165576,0.57177
0.622826,0.780668,-0.442729,0.00175598,0.57819
0.617408,0.772082,-0.442785,0.00182883,0.57114
0.607673,0.772657,-0.441975,0.0016079,0.566895
0.61054,0.768753,-0.443698,0.00159717,0.567715
0.602509,0.762912,-0.436536,0.00174347,0.56366
0.600927,0.754437,-0.434564,0.0017476,0.55943
0.594352,0.75319,-0.434113,0.00156011,0.55926
0.603268,0.760531,-0.439875,0.00149244,0.564795
0.593758,0.753668,-0.434682,0.00169501,0.557805
0.593758,0.753668,-0.434383,0.00167151,0.557385
0.600582,0.756992,-0.436129,0.00147421,0.561445
0.596611,0.75276,-0.428962,0.00165315,0.560785
0.596611,0.75276,-0.434895,0.00168097,0.557065
0.586823,0.745639,-0.426625,0.00170146,0.55434
0.59267,0.74875,-0.429315,0.00147924,0.55793
0.59267,0.74875,-0.432747,0.00158088,0.557155
0.59267,0.74875,-0.430378,0.00160589,0.55322
0.602414,0.754999,-0.435223,0.00138343,0.56215
0.611202,0.758732,-0.43927,0.00154913,0.565575
0.605403,0.750353,-0.435181,0.00162964,0.562635
0.614758,0.753633,-0.4374,0.00175129,0.565485
0.607972,0.758162,-0.438971,0.0017232,0.564685
0.603047,0.757252,-0.437448,0.00138084,0.56282
0.594273,0.758482,-0.43246,0.00182914,0.56084
0.600531,0.765714,-0.434234,0.00168449,0.56429
0.597723,0.764757,-0.439502,0.00172465,0.56426
0.592804,0.764572,-0.434571,0.00157521,0.56203
