sigma,mu,exp_H,error,acceptance
1.05589,0.84352,0.43435,0.0246701,0.621435
0.567011,0.716634,-0.40155,0.0020431,0.542625
0.806629,0.653256,-0.312042,0.00433657,0.529785
1.09392,0.244188,-0.18792,0.00794791,0.520165
0.74544,0.297582,-0.11452,0.00409557,0.402845
0.883042,0.645749,-0.255496,0.00631073,0.537605
1.339,0.468159,0.68318,0.0357344,0.60172
0.977891,0.856037,0.168241,0.0179031,0.618185
0.805713,0.84933,-0.245975,0.00779106,0.61859
1.23433,0.397078,0.201393,0.0219285,0.57419
1.69184,0.382202,3.043,0.0880341,0.66473
1.22775,0.717202,0.726426,0.0343254,0.616085
1.22775,0.717202,0.665021,0.0286947,0.67186
1.22775,0.717202,0.674643,0.0329017,0.65693
1.52843,0.7973,3.04851,0.0930026,0.669955
1.52843,0.7973,3.07977,0.0695768,0.717145
1.52843,0.7973,3.18615,0.088564,0.719605
1.63646,1.05078,6.63268,0.179597,0.709655
1.31326,0.572332,0.758334,0.0388477,0.608395
1.21823,0.640549,0.492821,0.0284153,0.59915
