sigma,mu,exp_H,error,acceptance
0.646412,0.80214,-0.440388,0.00227074,0.549445
0.646412,0.80214,-0.439453,0.00204573,0.562865
0.646412,0.80214,-0.439186,0.00235951,0.596925
0.646412,0.80214,-0.438509,0.00207878,0.593375
0.646412,0.80214,-0.439131,0.00232448,0.60376
0.646412,0.80214,-0.439179,0.0023513,0.603355
0.646412,0.80214,-0.436165,0.00208249,0.551245
0.646412,0.80214,-0.438544,0.00201605,0.554005
0.587659,0.784208,-0.441311,0.00177837,0.56463
0.586408,0.757369,-0.434236,0.00198143,0.557585
0.620456,0.803033,-0.439656,0.00192917,0.579365
0.624904,0.800817,-0.444548,0.00157192,0.57983
0.619849,0.796456,-0.44173,0.00196515,0.576785
0.619849,0.796456,-0.445457,0.00179333,0.558365
0.619849,0.796456,-0.440988,0.00189945,0.566325
0.619849,0.796456,-0.443343,0.00167869,0.588745
0.619849,0.796456,-0.443425,0.0016839,0.54208
0.619849,0.796456,-0.446577,0.00160803,0.61246
0.619849,0.796456,-0.445612,0.00182412,0.540005
0.6525,0.820486,-0.437673,0.00244644,0.592545
0.6525,0.820486,-0.429328,0.0034724,0.613365
0.661802,0.813038,-0.431766,0.00257342,0.59416
0.580424,0.801327,-0.432797,0.0019909,0.558835
0.640698,0.786032,-0.443735,0.00187745,0.58104
0.640698,0.786032,-0.440466,0.00193742,0.585195
0.640698,0.786032,-0.438156,0.00216369,0.583345
0.616262,0.841421,-0.43587,0.00201605,0.58218
0.616262,0.841421,-0.436124,0.00225483,0.568975
0.616262,0.841421,-0.436678,0.00223082,0.57999
0.596649,0.759024,-0.435017,0.0014283,0.5593
0.596649,0.759024,-0.434191,0.00158159,0.555795
0.596649,0.759024,-0.436568,0.00163947,0.56651
0.596649,0.759024,-0.436783,0.00177531,0.57373
0.596649,0.759024,-0.433158,0.00167613,0.540575
0.653375,0.711177,-0.414054,0.00188572,0.5526
0.653375,0.711177,-0.413216,0.00170946,0.544985
0.592179,0.781501,-0.436188,0.0016928,0.56317
0.614286,0.705058,-0.412286,0.0016353,0.546425
0.614286,0.705058,-0.416357,0.00146482,0.52091
0.676303,0.76336,-0.418487,0.00247463,0.580035
0.593399,0.77267,-0.436326,0.00189358,0.562385
0.593399,0.77267,-0.437158,0.00149139,0.50187
0.593399,0.77267,-0.437457,0.00146135,0.555165
0.593399,0.77267,-0.439188,0.00155816,0.524955
0.593399,0.77267,-0.436611,0.0018416,0.521435
0.593399,0.77267,-0.437979,0.00176574,0.53352
0.593399,0.77267,-0.436397,0.00160236,0.60316
0.593399,0.77267,-0.435884,0.00174145,0.599025
0.593399,0.77267,-0.438826,0.00152786,0.57263
0.614416,0.855082,-0.432157,0.00181994,0.57751
