sigma,mu,exp_H,error,acceptance
0.618194,0.793465,-0.446566,0.000798895,0.575952
0.618194,0.793465,-0.446566,0.000798895,0.577296
0.618194,0.793465,-0.446566,0.000798895,0.57739
0.618194,0.793465,-0.446566,0.000798895,0.575904
0.618194,0.793465,-0.446566,0.000798895,0.57621
0.618194,0.793465,-0.446566,0.000798895,0.576066
0.618194,0.793465,-0.446566,0.000798895,0.575275
0.618194,0.793465,-0.446566,0.000798895,0.576381
0.618194,0.793465,-0.446566,0.000798895,0.576205
0.618194,0.793465,-0.446566,0.000798895,0.57699
0.618194,0.793465,-0.446566,0.000798895,0.576807
0.618194,0.793465,-0.446566,0.000798895,0.5766
0.618194,0.793465,-0.446566,0.000798895,0.576472
0.618194,0.793465,-0.446566,0.000798895,0.576266
0.618194,0.793465,-0.446566,0.000798895,0.574811
0.618194,0.793465,-0.446566,0.000798895,0.576694
0.618194,0.793465,-0.446566,0.000798895,0.575676
0.618194,0.793465,-0.446566,0.000798895,0.575879
0.618194,0.793465,-0.446566,0.000798895,0.576107
0.618194,0.793465,-0.446566,0.000798895,0.575906
0.618194,0.793465,-0.446566,0.000798895,0.57595
0.618194,0.793465,-0.446566,0.000798895,0.575579
0.618194,0.793465,-0.446566,0.000798895,0.575793
0.618194,0.793465,-0.446566,0.000798895,0.57608
0.618194,0.793465,-0.446566,0.000798895,0.576289
0.618194,0.793465,-0.446566,0.000798895,0.576386
0.618194,0.793465,-0.446566,0.000798895,0.576214
0.618194,0.793465,-0.446566,0.000798895,0.5762
0.618194,0.793465,-0.446566,0.000798895,0.574837
0.618194,0.793465,-0.446566,0.000798895,0.576183
0.618194,0.793465,-0.446566,0.000798895,0.576323
0.618194,0.793465,-0.446566,0.000798895,0.575992
0.618194,0.793465,-0.446566,0.000798895,0.575231
0.618194,0.793465,-0.446566,0.000798895,0.577026
0.618194,0.793465,-0.446566,0.000798895,0.575179
0.618194,0.793465,-0.446566,0.000798895,0.575793
0.618194,0.793465,-0.446566,0.000798895,0.575855
0.618194,0.793465,-0.446566,0.000798895,0.576448
0.618194,0.793465,-0.446566,0.000798895,0.575958
0.618194,0.793465,-0.446566,0.000798895,0.574807
0.618194,0.793465,-0.446566,0.000798895,0.575964
0.618194,0.793465,-0.446566,0.000798895,0.576115
0.618194,0.793465,-0.446566,0.000798895,0.576141
0.618194,0.793465,-0.446566,0.000798895,0.576131
0.618194,0.793465,-0.446566,0.000798895,0.576058
0.618194,0.793465,-0.446566,0.000798895,0.576035
0.618194,0.793465,-0.446566,0.000798895,0.575736
0.618194,0.793465,-0.446566,0.000798895,0.576663
0.618194,0.793465,-0.446566,0.000798895,0.575647
0.618194,0.793465,-0.446566,0.000798895,0.576073
