sigma,mu,exp_H,error,acceptance
0.671957,0.675459,-0.38772,0.00202714,0.483085
0.650754,0.692563,-0.405893,0.00179589,0.543675
0.650754,0.692563,-0.399202,0.00197783,0.491
0.679775,0.666634,-0.375828,0.0025087,0.52497
0.718315,0.709198,-0.386252,0.00338307,0.55016
0.718315,0.709198,-0.379425,0.00357077,0.529475
0.704002,0.699678,-0.387243,0.00249065,0.54526
0.704002,0.699678,-0.390032,0.00288727,0.51187
0.704002,0.699678,-0.387354,0.00286166,0.51564
0.704002,0.699678,-0.38645,0.00254838,0.5101
0.694029,0.793687,-0.400701,0.00396218,0.59203
0.667036,0.758729,-0.425281,0.00266675,0.576645
0.640852,0.781111,-0.436818,0.00216458,0.579775
0.640852,0.781111,-0.439949,0.00179256,0.60203
0.606896,0.818754,-0.440152,0.00195765,0.574245
0.606896,0.818754,-0.444751,0.0018505,0.539855
0.606896,0.818754,-0.440869,0.00184055,0.590475
0.592873,0.760466,-0.437104,0.00179523,0.560945
0.621315,0.782948,-0.444607,0.0014554,0.573885
0.609287,0.808736,-0.443666,0.00221392,0.57332
