sigma,mu,exp_H,error,acceptance
1.01727,0.213214,-0.233347,0.00665626,0.289445
1.01727,0.213214,-0.239383,0.00619855,0.622485
1.01727,0.213214,-0.24273,0.00662963,0.597325
0.80808,0.53823,-0.294613,0.00358866,0.48701
0.595633,0.710931,-0.414078,0.00161213,0.546535
0.595633,0.710931,-0.411648,0.00164669,0.67588
0.595633,0.710931,-0.414492,0.00183137,0.132775
0.556685,0.766407,-0.40852,0.00244648,0.54355
0.556685,0.766407,-0.410404,0.00227555,0.57039
0.556685,0.766407,-0.408793,0.0024402,0.13795
0.556685,0.766407,-0.40542,0.00242749,0.64351
0.556685,0.766407,-0.409862,0.00248303,0.43762
0.556685,0.766407,-0.410035,0.00249066,0.188975
0.556685,0.766407,-0.405522,0.00234753,0.302515
0.556685,0.766407,-0.408886,0.00213911,0.093225
0.556685,0.766407,-0.409827,0.00215219,0.09114
0.775781,0.927427,-0.176553,0.00900583,0.643595
0.775781,0.927427,-0.166938,0.00992557,0.417345
0.775781,0.927427,-0.19643,0.00909475,0.7284
0.775781,0.927427,-0.188209,0.00891574,0.309195
