sigma,mu,exp_H,error,acceptance
1.28126,0.524424,0.452727,0.0271812,0.597495
1.31471,0.574331,0.755878,0.0366125,0.609235
1.31471,0.574331,0.777699,0.030401,0.67094
1.63272,0.291264,2.47346,0.0870731,0.650195
1.35055,0.575303,0.926002,0.0369921,0.61678
1.24841,0.259702,0.133418,0.0199712,0.56506
1.24841,0.259702,0.0797553,0.019281,0.60665
1.24841,0.259702,0.126094,0.0219707,0.624135
1.24841,0.259702,0.139175,0.0255666,0.67063
1.49417,0.391321,1.42154,0.0527025,0.630005
1.49417,0.391321,1.42731,0.049904,0.703095
1.326,0.283955,0.407858,0.028024,0.58785
1.14669,0.159867,-0.14009,0.0117357,0.532035
0.760967,0.298565,-0.135841,0.00405889,0.41078
1.16319,0.54305,0.140066,0.0233201,0.574395
1.10078,0.701364,0.195613,0.0194226,0.58886
1.26247,0.829318,1.21218,0.039227,0.63937
0.765545,0.843963,-0.291856,0.00684502,0.618625
1.21108,0.52026,0.277705,0.0265399,0.578255
1.05896,0.79568,0.281392,0.0204567,0.60556
