sigma,mu,exp_H,error,acceptance
0.613738,0.800595,-0.445305,0.00159523,0.57643
0.613738,0.800595,-0.446323,0.00164888,0.577625
0.613738,0.800595,-0.445381,0.00188816,0.571475
0.619542,0.794664,-0.444752,0.00167921,0.578345
0.627312,0.784692,-0.443501,0.00161401,0.57627
0.632266,0.786123,-0.445702,0.00153052,0.579715
0.632266,0.786123,-0.443397,0.00183687,0.577555
0.632266,0.786123,-0.443423,0.0018641,0.57558
0.635978,0.789605,-0.442058,0.00233744,0.579915
0.635978,0.789605,-0.443806,0.00183574,0.578745
0.636033,0.783015,-0.442708,0.00204393,0.578745
0.636033,0.783015,-0.440072,0.00182995,0.582775
0.629431,0.792769,-0.443936,0.00181439,0.58148
0.629431,0.792769,-0.442198,0.00172851,0.582185
0.619593,0.788493,-0.442938,0.00162501,0.57607
0.619593,0.788493,-0.44685,0.00159778,0.57956
0.618954,0.786799,-0.443173,0.00170694,0.57526
0.618954,0.786799,-0.444122,0.00154269,0.57592
0.618954,0.786799,-0.440419,0.00190006,0.571585
0.623694,0.785184,-0.442568,0.00164562,0.576515
0.623694,0.785184,-0.443131,0.00175502,0.579625
0.628504,0.788617,-0.444508,0.00196793,0.576895
0.621212,0.790598,-0.445171,0.00169787,0.578785
0.621212,0.790598,-0.443573,0.00171949,0.57468
0.621212,0.790598,-0.44601,0.00171068,0.577
0.611615,0.790526,-0.442058,0.0017003,0.571765
0.6189,0.790492,-0.445244,0.00144522,0.57751
0.6189,0.790492,-0.444412,0.00154462,0.57752
0.6189,0.790492,-0.448298,0.00160623,0.57087
0.6189,0.790492,-0.445787,0.00155155,0.578395
0.6189,0.790492,-0.444773,0.00190376,0.58073
0.6189,0.790492,-0.44618,0.00155147,0.57442
0.619073,0.788641,-0.444902,0.00171837,0.57552
0.610561,0.791082,-0.443805,0.00180793,0.57219
0.601317,0.792327,-0.444113,0.00162256,0.56891
0.601317,0.792327,-0.44248,0.00155391,0.56641
0.604003,0.798125,-0.445258,0.00169625,0.57076
0.610636,0.807296,-0.441152,0.00182696,0.57382
0.620503,0.810837,-0.445525,0.00180626,0.580015
0.617513,0.816574,-0.445437,0.00160212,0.582005
0.617513,0.816574,-0.444258,0.00174611,0.577615
0.615854,0.819905,-0.441893,0.00246394,0.57924
0.618385,0.813529,-0.44454,0.0019515,0.579805
0.618385,0.813529,-0.445391,0.00218943,0.575525
0.618385,0.813529,-0.443428,0.00192861,0.580685
0.618385,0.813529,-0.443878,0.00164848,0.58134
0.618385,0.813529,-0.44257,0.00174422,0.577135
0.618385,0.813529,-0.443932,0.00179847,0.58142
0.62453,0.806616,-0.446384,0.00188278,0.579915
0.62453,0.806616,-0.4445,0.00193429,0.579175
