sigma,mu,exp_H,error,acceptance
0.618194,0.793465,-0.446566,0.000798895,0.576723
0.618194,0.793465,-0.446566,0.000798895,0.575882
0.618194,0.793465,-0.446566,0.000798895,0.576343
0.618194,0.793465,-0.446566,0.000798895,0.57562
0.618194,0.793465,-0.446566,0.000798895,0.575414
0.618194,0.793465,-0.446566,0.000798895,0.575076
0.618194,0.793465,-0.446566,0.000798895,0.576685
0.618194,0.793465,-0.446566,0.000798895,0.575224
0.618194,0.793465,-0.446566,0.000798895,0.575878
0.618194,0.793465,-0.446566,0.000798895,0.575294
0.618194,0.793465,-0.446566,0.000798895,0.576076
0.618194,0.793465,-0.446566,0.000798895,0.57593
0.618194,0.793465,-0.446566,0.000798895,0.576636
0.618194,0.793465,-0.446566,0.000798895,0.576429
0.618194,0.793465,-0.446566,0.000798895,0.574969
0.618194,0.793465,-0.446566,0.000798895,0.576006
0.618194,0.793465,-0.446566,0.000798895,0.575976
0.618194,0.793465,-0.446566,0.000798895,0.575708
0.618194,0.793465,-0.446566,0.000798895,0.576254
0.618194,0.793465,-0.446566,0.000798895,0.576203
0.618194,0.793465,-0.446566,0.000798895,0.576533
0.618194,0.793465,-0.446566,0.000798895,0.576178
0.618194,0.793465,-0.446566,0.000798895,0.575782
0.618194,0.793465,-0.446566,0.000798895,0.575468
0.618194,0.793465,-0.446566,0.000798895,0.576408
0.618194,0.793465,-0.446566,0.000798895,0.575768
0.618194,0.793465,-0.446566,0.000798895,0.575365
0.618194,0.793465,-0.446566,0.000798895,0.575387
0.618194,0.793465,-0.446566,0.000798895,0.576665
0.618194,0.793465,-0.446566,0.000798895,0.575284
0.618194,0.793465,-0.446566,0.000798895,0.575956
0.618194,0.793465,-0.446566,0.000798895,0.575739
0.618194,0.793465,-0.446566,0.000798895,0.575386
0.618194,0.793465,-0.446566,0.000798895,0.575908
0.618194,0.793465,-0.446566,0.000798895,0.576321
0.618194,0.793465,-0.446566,0.000798895,0.575673
0.618194,0.793465,-0.446566,0.000798895,0.576366
0.618194,0.793465,-0.446566,0.000798895,0.57516
0.618194,0.793465,-0.446566,0.000798895,0.575876
0.618194,0.793465,-0.446566,0.000798895,0.57623
0.618194,0.793465,-0.446566,0.000798895,0.576229
0.618194,0.793465,-0.446566,0.000798895,0.576735
0.618194,0.793465,-0.446566,0.000798895,0.575881
0.618194,0.793465,-0.446566,0.000798895,0.574827
0.618194,0.793465,-0.446566,0.000798895,0.575759
0.618194,0.793465,-0.446566,0.000798895,0.575276
0.618194,0.793465,-0.446566,0.000798895,0.574554
0.618194,0.793465,-0.446566,0.000798895,0.576419
0.618194,0.793465,-0.446566,0.000798895,0.575522
0.618194,0.793465,-0.446566,0.000798895,0.574817
