sigma,mu,exp_H,error,acceptance
0.624328,0.784817,-0.446877,0.00177902,0.576015
0.624328,0.784817,-0.442763,0.00192801,0.574705
0.624328,0.784817,-0.443768,0.00194082,0.578095
0.624328,0.784817,-0.44265,0.00177812,0.579255
0.624328,0.784817,-0.447796,0.00188146,0.57138
0.63406,0.789688,-0.443535,0.00175006,0.580385
0.63406,0.789688,-0.442528,0.00191021,0.57933
0.624376,0.784383,-0.442672,0.00188727,0.57753
0.624376,0.784383,-0.442489,0.00174106,0.57927
0.615088,0.79411,-0.446565,0.00188565,0.57406
0.625056,0.792601,-0.445631,0.0016916,0.578055
0.625056,0.792601,-0.447022,0.00159893,0.57515
0.634205,0.795601,-0.444038,0.00197284,0.58011
0.634205,0.795601,-0.44138,0.00202457,0.585295
0.639745,0.797491,-0.442538,0.00192988,0.58352
0.629836,0.802781,-0.440276,0.00192753,0.581965
0.631986,0.799842,-0.443075,0.00181571,0.58265
0.640053,0.797475,-0.443436,0.00161215,0.58269
0.640053,0.797475,-0.442999,0.00180892,0.58547
0.640053,0.797475,-0.444461,0.00202406,0.58499
0.642049,0.792355,-0.44182,0.00195318,0.58358
0.642049,0.792355,-0.441682,0.00197609,0.587155
0.635966,0.801449,-0.440698,0.00209419,0.584345
0.635367,0.805439,-0.439791,0.00207404,0.584395
0.635367,0.805439,-0.439733,0.00215795,0.58501
0.635367,0.805439,-0.44176,0.00242056,0.58785
0.635367,0.805439,-0.442945,0.00179365,0.58549
0.635367,0.805439,-0.440711,0.00206675,0.587975
0.632236,0.81138,-0.444354,0.00201728,0.58305
0.628222,0.811786,-0.442836,0.00190277,0.58508
0.625806,0.804826,-0.443825,0.00197468,0.581155
0.624728,0.812397,-0.444587,0.00192239,0.580865
0.624728,0.812397,-0.443328,0.00214982,0.57875
0.63133,0.80599,-0.446188,0.00166918,0.582655
0.633388,0.801198,-0.440739,0.00203916,0.582115
0.633388,0.801198,-0.445112,0.00167893,0.58343
0.633388,0.801198,-0.441347,0.00190103,0.58747
0.633388,0.801198,-0.441944,0.00175584,0.58295
0.63884,0.806137,-0.442783,0.00196985,0.58742
0.63884,0.806137,-0.44071,0.00207235,0.583345
0.63884,0.806137,-0.440554,0.00185014,0.584225
0.63884,0.806137,-0.439148,0.00211836,0.589795
0.63884,0.806137,-0.441295,0.00215524,0.590035
0.63884,0.806137,-0.438292,0.00241167,0.58687
0.63884,0.806137,-0.441576,0.00191182,0.587235
0.63884,0.806137,-0.439839,0.0022029,0.58354
0.63884,0.806137,-0.44519,0.00205488,0.586465
0.63884,0.806137,-0.443861,0.00199456,0.58385
0.63884,0.806137,-0.439748,0.00201541,0.584845
0.63884,0.806137,-0.439435,0.00179117,0.58747
