sigma,mu,exp_H,error,acceptance
0.627135,0.804044,-0.446603,0.00110043,0.581266
0.627135,0.804044,-0.446603,0.00110043,0.58147
0.627135,0.804044,-0.446603,0.00110043,0.580814
0.627135,0.804044,-0.446603,0.00110043,0.580448
0.627135,0.804044,-0.446603,0.00110043,0.58069
0.627135,0.804044,-0.446603,0.00110043,0.581316
0.627135,0.804044,-0.446603,0.00110043,0.582482
0.627135,0.804044,-0.446603,0.00110043,0.581242
0.627135,0.804044,-0.446603,0.00110043,0.581968
0.627135,0.804044,-0.446603,0.00110043,0.58081
0.627135,0.804044,-0.446603,0.00110043,0.580246
0.627135,0.804044,-0.446603,0.00110043,0.581456
0.627135,0.804044,-0.446603,0.00110043,0.580726
0.627135,0.804044,-0.446603,0.00110043,0.58156
0.627135,0.804044,-0.446603,0.00110043,0.581758
0.627135,0.804044,-0.446603,0.00110043,0.581842
0.627135,0.804044,-0.446603,0.00110043,0.582416
0.627135,0.804044,-0.446603,0.00110043,0.581464
0.627135,0.804044,-0.446603,0.00110043,0.581048
0.627135,0.804044,-0.446603,0.00110043,0.581212
0.627135,0.804044,-0.446603,0.00110043,0.580906
0.627135,0.804044,-0.446603,0.00110043,0.581432
0.627135,0.804044,-0.446603,0.00110043,0.581206
0.627135,0.804044,-0.446603,0.00110043,0.579996
0.627135,0.804044,-0.446603,0.00110043,0.582092
0.627135,0.804044,-0.446603,0.00110043,0.58103
0.627135,0.804044,-0.446603,0.00110043,0.581766
0.627135,0.804044,-0.446603,0.00110043,0.581314
0.627135,0.804044,-0.446603,0.00110043,0.58145
0.627135,0.804044,-0.446603,0.00110043,0.580034
0.627135,0.804044,-0.446603,0.00110043,0.58066
0.627135,0.804044,-0.446603,0.00110043,0.580984
0.627135,0.804044,-0.446603,0.00110043,0.581574
0.627135,0.804044,-0.446603,0.00110043,0.582122
0.627135,0.804044,-0.446603,0.00110043,0.582066
0.627135,0.804044,-0.446603,0.00110043,0.581246
0.627135,0.804044,-0.446603,0.00110043,0.582554
0.627135,0.804044,-0.446603,0.00110043,0.58067
0.627135,0.804044,-0.446603,0.00110043,0.580412
0.627135,0.804044,-0.446603,0.00110043,0.58005
0.627135,0.804044,-0.446603,0.00110043,0.5802
0.627135,0.804044,-0.446603,0.00110043,0.581184
0.627135,0.804044,-0.446603,0.00110043,0.58069
0.627135,0.804044,-0.446603,0.00110043,0.58119
0.627135,0.804044,-0.446603,0.00110043,0.580884
0.627135,0.804044,-0.446603,0.00110043,0.58078
0.627135,0.804044,-0.446603,0.00110043,0.581128
0.627135,0.804044,-0.446603,0.00110043,0.581112
0.627135,0.804044,-0.446603,0.00110043,0.58002
0.627135,0.804044,-0.446603,0.00110043,0.582418
