sigma,mu,exp_H,error,acceptance
0.63004,0.793259,-0.442784,0.0017276,0.578735
0.634236,0.755537,-0.431884,0.00157692,0.572595
0.634236,0.755537,-0.433663,0.00207801,0.599495
0.634236,0.755537,-0.434836,0.00153066,0.533505
0.634236,0.755537,-0.435821,0.00177592,0.54241
0.634236,0.755537,-0.436972,0.002152,0.556265
0.643757,0.820608,-0.433468,0.00253534,0.59163
0.643757,0.820608,-0.443375,0.00207135,0.56852
0.632645,0.791142,-0.440345,0.00197805,0.57987
0.632645,0.791142,-0.443151,0.00197346,0.537135
0.629254,0.826707,-0.43832,0.00233637,0.58278
0.629254,0.826707,-0.437028,0.00259883,0.559015
0.629254,0.826707,-0.441145,0.00211771,0.57346
0.629254,0.826707,-0.442811,0.00214424,0.532835
0.629254,0.826707,-0.44051,0.00202433,0.56085
0.629254,0.826707,-0.439973,0.00207566,0.57459
0.629254,0.826707,-0.437389,0.00227849,0.547785
0.629254,0.826707,-0.441984,0.00184681,0.62016
0.629254,0.826707,-0.438002,0.00207447,0.550315
0.629254,0.826707,-0.439883,0.00227721,0.539525
0.629254,0.826707,-0.441145,0.00206076,0.584605
0.589512,0.752021,-0.426754,0.00166663,0.55762
0.589512,0.752021,-0.430313,0.00172157,0.540955
0.589512,0.752021,-0.43241,0.00176466,0.51777
0.589512,0.752021,-0.431178,0.00167548,0.53746
0.589512,0.752021,-0.432421,0.00187509,0.5229
0.589512,0.752021,-0.429485,0.00171664,0.52574
0.589512,0.752021,-0.429805,0.00164368,0.514135
0.608464,0.825286,-0.440453,0.00194619,0.57532
0.65421,0.750639,-0.428239,0.00199751,0.57097
0.65421,0.750639,-0.427695,0.00218363,0.55398
0.65421,0.750639,-0.431749,0.00183108,0.52619
0.680275,0.699538,-0.398293,0.00224436,0.54351
0.680275,0.699538,-0.397465,0.00248139,0.51635
0.680275,0.699538,-0.397703,0.00246446,0.571
0.680275,0.699538,-0.398905,0.00244699,0.545195
0.680275,0.699538,-0.398611,0.00200715,0.535165
0.680275,0.699538,-0.398748,0.0022638,0.50285
0.66618,0.748585,-0.428301,0.00196737,0.570715
0.66618,0.748585,-0.425763,0.00176225,0.531785
0.66618,0.748585,-0.423365,0.00192636,0.540835
0.66618,0.748585,-0.424318,0.00202717,0.51929
0.66618,0.748585,-0.423691,0.0023232,0.528985
0.66618,0.748585,-0.420335,0.00217849,0.5702
0.722782,0.756275,-0.38795,0.00397467,0.57622
0.722782,0.756275,-0.386894,0.00322644,0.56233
0.658764,0.753468,-0.425713,0.00233969,0.56925
0.658764,0.753468,-0.428563,0.00202423,0.533285
0.59565,0.817563,-0.439077,0.00170866,0.5671
0.646412,0.80214,-0.436418,0.00240085,0.58508
