sigma,mu,exp_H,error,acceptance
0.623718,0.76065,-0.440211,0.00152971,0.56721
0.62325,0.766171,-0.439138,0.00200826,0.57177
0.62325,0.766171,-0.442976,0.00175682,0.572605
0.621778,0.761367,-0.437079,0.00162629,0.570135
0.615543,0.763153,-0.439154,0.00171761,0.56972
0.616728,0.772824,-0.443177,0.00164514,0.571165
0.616728,0.772824,-0.440516,0.00153501,0.57398
0.616728,0.772824,-0.441907,0.00126626,0.5654
0.624414,0.778224,-0.44227,0.00164958,0.574775
0.624956,0.78704,-0.442141,0.00192869,0.57578
0.624956,0.78704,-0.445583,0.00146581,0.576495
0.618981,0.778154,-0.442203,0.00163289,0.5737
0.611678,0.773331,-0.443625,0.0012602,0.56854
0.611678,0.773331,-0.442327,0.00160826,0.569195
0.621572,0.764328,-0.441032,0.00146073,0.57195
0.616337,0.766068,-0.438742,0.00233284,0.56959
0.616337,0.766068,-0.440922,0.00176438,0.571915
0.616337,0.766068,-0.440889,0.00195609,0.56762
0.609712,0.758129,-0.438318,0.00176524,0.563225
0.618192,0.752905,-0.435077,0.00153364,0.56661
0.619324,0.750275,-0.435574,0.00158381,0.56359
0.615984,0.759045,-0.437928,0.00163646,0.56725
0.609169,0.763415,-0.439036,0.00158275,0.567165
0.607644,0.77082,-0.442012,0.00168531,0.567495
0.597887,0.775985,-0.438591,0.00136174,0.563325
0.600799,0.783303,-0.444368,0.00153955,0.566345
0.602927,0.787003,-0.439382,0.00175312,0.56817
0.611057,0.792149,-0.44305,0.00188207,0.573595
0.611057,0.792149,-0.444895,0.00171822,0.575415
0.606144,0.79392,-0.444979,0.00153843,0.570355
0.60898,0.792735,-0.44337,0.00180603,0.57257
0.60898,0.792735,-0.446918,0.00168308,0.568795
0.60898,0.792735,-0.444684,0.00164379,0.57123
0.60898,0.792735,-0.443274,0.00198349,0.56849
0.60898,0.792735,-0.443718,0.00183926,0.570045
0.616646,0.788768,-0.44889,0.00149825,0.5756
0.608201,0.788952,-0.445485,0.00140653,0.570155
0.608201,0.788952,-0.442561,0.00182962,0.56822
0.608201,0.788952,-0.447049,0.00160388,0.57157
0.605407,0.794094,-0.444262,0.0015725,0.5726
0.605407,0.794094,-0.448083,0.00145528,0.574445
0.607858,0.800929,-0.444633,0.00159479,0.57394
0.609524,0.802998,-0.444123,0.00171257,0.57246
0.609193,0.812786,-0.443509,0.00195956,0.575395
0.607706,0.817839,-0.443586,0.0016215,0.575385
0.607706,0.817839,-0.442242,0.00175637,0.57367
0.607706,0.817839,-0.44316,0.00176376,0.575005
0.614153,0.81836,-0.444379,0.00168248,0.577355
0.614605,0.808763,-0.4458,0.00166936,0.575825
0.606903,0.807822,-0.441602,0.00177383,0.572275
