sigma,mu,exp_H,error,acceptance
0.63805,0.799785,-0.444293,0.0017359,0.58044
0.637974,0.79248,-0.443323,0.00163642,0.58329
0.633361,0.793598,-0.443236,0.00191351,0.582785
0.639532,0.784882,-0.442374,0.00175904,0.58085
0.639532,0.784882,-0.441028,0.0016398,0.57897
0.639532,0.784882,-0.439722,0.0018648,0.584705
0.634439,0.777264,-0.441581,0.00180292,0.57825
0.634439,0.777264,-0.439688,0.00200612,0.5738
0.634439,0.777264,-0.440978,0.00200449,0.573365
0.625878,0.773856,-0.439939,0.00164464,0.57363
0.625878,0.773856,-0.442937,0.00160475,0.57026
0.625878,0.773856,-0.441446,0.00184524,0.57656
0.625878,0.773856,-0.44309,0.00144392,0.57496
0.624646,0.77896,-0.440623,0.0014032,0.57629
0.62153,0.782601,-0.44382,0.00168116,0.57349
0.613911,0.775905,-0.443532,0.00169,0.5706
0.610862,0.785633,-0.439775,0.00165936,0.57117
0.61081,0.777172,-0.440414,0.00166766,0.56934
0.620123,0.78366,-0.445206,0.00176739,0.57294
0.622991,0.791798,-0.444251,0.00156122,0.575885
0.614525,0.800388,-0.445217,0.00170112,0.575975
0.610538,0.79392,-0.443142,0.00182019,0.573475
0.618295,0.793132,-0.444205,0.00184629,0.575245
0.62732,0.793138,-0.442141,0.00184136,0.57861
0.621491,0.789698,-0.444986,0.00182375,0.57604
0.614406,0.786286,-0.446264,0.00141982,0.574275
0.614406,0.786286,-0.44259,0.00184074,0.57103
0.614406,0.786286,-0.447452,0.00149891,0.57137
0.614406,0.786286,-0.445526,0.0016122,0.56917
0.614406,0.786286,-0.445071,0.00133326,0.57889
0.614406,0.786286,-0.444708,0.00169342,0.568055
0.614406,0.786286,-0.445918,0.001687,0.568025
0.623666,0.795372,-0.445801,0.00162273,0.577085
0.621375,0.799686,-0.443663,0.00179431,0.58112
0.621375,0.799686,-0.444887,0.00181553,0.578495
0.621375,0.799686,-0.448701,0.00164077,0.57927
0.621375,0.799686,-0.446559,0.00179628,0.575825
0.625715,0.790107,-0.446368,0.00155286,0.58055
0.625715,0.790107,-0.44461,0.00150487,0.58073
0.621963,0.783802,-0.443685,0.00179102,0.575545
0.620229,0.787461,-0.445771,0.00155177,0.575515
0.620229,0.787461,-0.445024,0.00169689,0.571615
0.620229,0.787461,-0.444784,0.00163106,0.573645
0.615322,0.793266,-0.445746,0.00180906,0.57737
0.615322,0.793266,-0.443143,0.00227337,0.572515
0.615322,0.793266,-0.444558,0.00194087,0.573045
0.615322,0.793266,-0.446018,0.00155792,0.577015
0.608714,0.793624,-0.446035,0.00155612,0.572785
0.608714,0.793624,-0.445351,0.00172677,0.57406
0.608714,0.793624,-0.443128,0.00162055,0.569195
