sigma,mu,exp_H,error,acceptance
0.620294,0.786957,-0.447422,0.00181731,0.571435
0.620294,0.786957,-0.443244,0.00185366,0.576915
0.614735,0.785075,-0.442985,0.00192292,0.571415
0.614735,0.785075,-0.444742,0.00153651,0.574245
0.614735,0.785075,-0.443286,0.00184751,0.57349
0.624467,0.782354,-0.445749,0.00149767,0.575435
0.630215,0.776436,-0.442697,0.00144672,0.575225
0.630215,0.776436,-0.441417,0.00166399,0.572605
0.630215,0.776436,-0.440542,0.00175862,0.57722
0.630215,0.776436,-0.444643,0.00162095,0.57869
0.630215,0.776436,-0.442892,0.00193224,0.581805
0.623244,0.781571,-0.444329,0.00178513,0.575355
0.615186,0.775077,-0.443383,0.00140179,0.57072
0.62147,0.784018,-0.444296,0.0018792,0.57402
0.62147,0.784018,-0.444689,0.00172131,0.576615
0.615317,0.789975,-0.442938,0.00168946,0.574655
0.624338,0.797701,-0.444901,0.00171772,0.579335
0.624338,0.797701,-0.44515,0.00169828,0.577575
0.624338,0.797701,-0.444849,0.00198018,0.576105
0.622678,0.804866,-0.445932,0.00227192,0.57959
0.61737,0.808615,-0.445628,0.00170508,0.578655
0.61737,0.808615,-0.44669,0.00164813,0.581655
0.615283,0.81194,-0.440771,0.00326223,0.57939
0.621983,0.812695,-0.446462,0.00155244,0.58131
0.621983,0.812695,-0.442579,0.00173562,0.58348
0.62334,0.819565,-0.444194,0.00187391,0.581685
0.620077,0.816958,-0.444303,0.00171686,0.580855
0.620077,0.816958,-0.444554,0.00182227,0.57959
0.622519,0.812048,-0.444228,0.00182207,0.579995
0.61789,0.819492,-0.443251,0.00195477,0.57902
0.617179,0.809753,-0.446129,0.00172005,0.576365
0.617179,0.809753,-0.446527,0.00177689,0.580825
0.622761,0.81331,-0.445257,0.00194674,0.580345
0.622761,0.81331,-0.441671,0.00209618,0.57983
0.622761,0.81331,-0.445233,0.00165269,0.583295
0.620095,0.809086,-0.443021,0.00198323,0.580845
0.618412,0.803591,-0.444023,0.00196428,0.576815
0.618412,0.803591,-0.444807,0.00193796,0.57568
0.622245,0.808704,-0.441952,0.00184527,0.58116
0.622245,0.808704,-0.444357,0.00195713,0.58065
0.613465,0.814027,-0.447178,0.0016931,0.576835
0.613465,0.814027,-0.445567,0.0017299,0.58016
0.613465,0.814027,-0.446898,0.00157619,0.57271
0.618389,0.808213,-0.444351,0.00156015,0.57704
0.617825,0.803713,-0.445868,0.00175883,0.577725
0.613738,0.800595,-0.44415,0.00180737,0.57564
0.613738,0.800595,-0.447161,0.00155943,0.579
0.613738,0.800595,-0.446573,0.00169701,0.573895
0.613738,0.800595,-0.446052,0.00157596,0.57565
0.613738,0.800595,-0.445824,0.00176375,0.57509
