#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.578741   -0.578741           0
           2   -0.583777   -0.581259  0.00178048
           3   -0.579665   -0.580727  0.00126383
           4   -0.582196   -0.581095 0.000999747
           5   -0.582656   -0.581407 0.000847171
           6   -0.581948   -0.581497 0.000710763
           7    -0.58251   -0.581642 0.000623791
           8   -0.580092   -0.581448 0.000575101
           9   -0.581324   -0.581434 0.000511366
          10   -0.580355   -0.581326 0.000471484
          11   -0.581324   -0.581326 0.000428622
          12   -0.580603   -0.581266 0.000397118
          13   -0.582299   -0.581345 0.000374431
          14   -0.583066   -0.581468 0.000367303
          15   -0.579264   -0.581321 0.000371052
          16   -0.582264    -0.58138 0.000352511
          17   -0.582976   -0.581474 0.000344052
          18   -0.581871   -0.581496 0.000325642
          19   -0.581954    -0.58152 0.000309395
          20   -0.583109     -0.5816 0.000303958
