#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.413858    0.413858           0
           2    0.419062     0.41646  0.00183988
           3    0.416037    0.416319  0.00123197
           4     0.45407    0.425757  0.00822535
           5    0.397758    0.420157  0.00826951
           6    0.430562    0.421891  0.00707077
           7    0.411926    0.420468  0.00620231
           8    0.420374    0.420456  0.00542703
           9    0.425868    0.421057  0.00485723
          10    0.426473    0.421599   0.0044016
          11    0.438033    0.423093  0.00424743
          12    0.448784    0.425234   0.0044001
          13    0.419361    0.424782  0.00408476
          14    0.413718    0.423992  0.00386868
          15    0.441465    0.425157  0.00378208
          16    0.437093    0.425903  0.00361853
          17    0.436003    0.426497   0.0034541
          18    0.423339    0.426321  0.00326666
          19    0.422537    0.426122   0.0031008
          20    0.429274     0.42628  0.00294976
