#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.888256   -0.888256           0
           2   -0.879644    -0.88395   0.0030448
           3   -0.879124   -0.882341  0.00241776
           4   -0.885604   -0.883157  0.00194605
           5   -0.885016   -0.883529  0.00159196
           6   -0.884588   -0.883705  0.00133639
           7   -0.878928   -0.883023  0.00130818
           8   -0.884992   -0.883269  0.00116759
           9   -0.881372   -0.883058  0.00105671
          10   -0.881812   -0.882934  0.00095836
          11   -0.887584   -0.883356 0.000959965
          12   -0.892616   -0.884128  0.00114898
          13   -0.877688   -0.883633  0.00116249
          14   -0.884916   -0.883724  0.00108307
          15     -0.8841   -0.883749  0.00101115
          16   -0.885372   -0.883851 0.000953026
          17   -0.885292   -0.883936 0.000900729
          18   -0.881364   -0.883793 0.000861944
          19   -0.881364   -0.883665 0.000826002
          20   -0.886388   -0.883801 0.000795845
