#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     1.69946     1.69946           0
           2     1.65802     1.67874   0.0146525
           3     1.68817     1.68188   0.0101002
           4     1.68822     1.68347  0.00769825
           5     1.69131     1.68503  0.00631644
           6     1.69362     1.68647  0.00542343
           7     1.70085     1.68852  0.00502287
           8     1.71017     1.69123  0.00507178
           9     1.68344     1.69036  0.00458153
          10      1.7134     1.69266  0.00466675
          11     1.69467     1.69285  0.00424606
          12     1.69311     1.69287  0.00389228
          13      1.6975     1.69322  0.00360913
          14     1.67186      1.6917  0.00365974
          15     1.70003     1.69225  0.00345765
          16     1.70197     1.69286  0.00329444
          17     1.69715     1.69311  0.00311028
          18     1.70052     1.69353  0.00296458
          19     1.69051     1.69337  0.00281281
          20     1.68841     1.69312  0.00268307
