#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1      0.0377      0.0377           0
           2     0.04193    0.039815  0.00149553
           3    0.045324   0.0416513  0.00180059
           4    0.037368   0.0405805   0.0016382
           5    0.037438    0.039952  0.00142604
           6    0.043254   0.0405023  0.00129019
           7     0.04717   0.0414549  0.00141445
           8    0.039208    0.041174  0.00126522
           9    0.034796   0.0404653  0.00130814
          10    0.035442    0.039963  0.00127011
          11    0.041584   0.0401104  0.00116317
          12    0.045134    0.040529  0.00113908
          13     0.04434   0.0408222  0.00108853
          14    0.042442   0.0409379  0.00101691
          15    0.036434   0.0406376 0.000992454
          16    0.044974   0.0409086 0.000966724
          17    0.032116   0.0403914  0.00103905
          18    0.044248   0.0406057  0.00100317
          19    0.040488   0.0405995 0.000950388
          20    0.040718   0.0406054 0.000902887
