#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1      2.0688      2.0688           0
           2     2.09822     2.08351   0.0103996
           3     2.06577      2.0776  0.00844838
           4     2.01303     2.06146   0.0153483
           5     2.07257     2.06368   0.0124386
           6     2.06772     2.06435   0.0103837
           7     2.14041     2.07522   0.0134311
           8     2.08528     2.07648    0.011811
           9     2.04257     2.07271   0.0110831
          10     2.04826     2.07026   0.0102409
          11     2.03567     2.06712  0.00978084
          12     2.05274     2.06592  0.00903888
          13     2.09466     2.06813  0.00860959
          14     2.08552     2.06937  0.00808366
          15     2.05227     2.06823  0.00762477
          16     2.04609     2.06685  0.00727274
          17     2.04601     2.06562  0.00694743
          18     2.11638     2.06844  0.00711063
          19     2.05261     2.06761  0.00678503
          20     2.04579     2.06652  0.00653294
