#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.723992   -0.723992           0
           2   -0.728813   -0.726402  0.00170437
           3   -0.723659   -0.725488  0.00135962
           4   -0.725692   -0.725539  0.00102067
           5   -0.724729   -0.725377 0.000829285
           6   -0.725841   -0.725454  0.00069467
           7   -0.726686    -0.72563 0.000617307
           8   -0.730093   -0.726188 0.000751004
           9   -0.724273   -0.725975 0.000697046
          10   -0.727802   -0.726158 0.000650847
          11    -0.72501   -0.726054 0.000599992
          12   -0.725859   -0.726037 0.000550211
          13   -0.724877   -0.725948 0.000515079
          14   -0.725761   -0.725935  0.00047846
          15   -0.724913   -0.725867 0.000451387
          16   -0.724361   -0.725772 0.000432878
          17   -0.725053    -0.72573 0.000409481
          18   -0.723829   -0.725625 0.000400118
          19    -0.72276   -0.725474 0.000406478
          20   -0.728136   -0.725607 0.000407365
