#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1     0.40864     0.40864           0
           2    0.415795    0.412217  0.00252976
           3    0.414153    0.412863   0.0017669
           4    0.412972     0.41289  0.00132539
           5    0.402438      0.4108  0.00214936
           6    0.414647    0.411441  0.00188434
           7    0.412428    0.411582  0.00162042
           8    0.416064    0.412142  0.00151163
           9    0.411325    0.412051  0.00134639
          10    0.408872    0.411733  0.00124874
          11    0.400942    0.410752  0.00147093
          12    0.413872    0.411012  0.00137113
          13    0.418599    0.411596  0.00138429
          14      0.4018    0.410896  0.00145152
          15    0.426583    0.411942  0.00169002
          16    0.417775    0.412307  0.00162324
          17    0.408435    0.412079  0.00154364
          18    0.421198    0.412585  0.00153877
          19    0.415469    0.412737  0.00146525
          20    0.404699    0.412335  0.00144606
