#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.249041    0.249041           0
           2    0.243066    0.246053   0.0021125
           3     0.25235    0.248152  0.00221819
           4    0.245089    0.247386  0.00179098
           5    0.248635    0.247636  0.00145009
           6    0.247636    0.247636  0.00120841
           7    0.255492    0.248758  0.00146714
           8     0.25082    0.249016  0.00130618
           9    0.252774    0.249433  0.00122598
          10    0.247811    0.249271  0.00111407
          11    0.248967    0.249244  0.00101313
          12    0.244918    0.248883 0.000990766
          13    0.245259    0.248604 0.000952966
          14    0.249913    0.248698 0.000889471
          15    0.249574    0.248756 0.000832087
          16    0.250451    0.248862 0.000786797
          17    0.246762    0.248739 0.000750147
          18    0.248791    0.248742 0.000708478
          19    0.252381    0.248933 0.000696599
          20     0.24595    0.248784 0.000677547
