#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1       -0.68       -0.68           0
           2        -0.6       -0.64   0.0282843
           3       -0.52        -0.6   0.0377124
           4        -0.6        -0.6   0.0282843
           5       -0.44      -0.568   0.0364856
           6       -0.68   -0.586667   0.0348542
           7        -0.6   -0.588571    0.029927
           8       -0.76       -0.61   0.0329773
           9       -0.76   -0.626667   0.0332592
          10       -0.76       -0.64   0.0324962
          11       -0.68   -0.643636   0.0297447
          12       -0.44   -0.626667   0.0317397
          13       -0.52   -0.618462   0.0303402
          14       -0.52   -0.611429   0.0289767
          15       -0.52   -0.605333   0.0276786
          16       -0.52        -0.6   0.0264575
          17       -0.52   -0.595294   0.0253162
          18       -0.52   -0.591111   0.0242529
          19       -0.44   -0.583158   0.0242454
          20       -0.52       -0.58   0.0232379
          21       -0.52   -0.577143   0.0223063
          22        -0.6   -0.578182   0.0213165
          23        -0.6    -0.57913   0.0204108
          24       -0.76   -0.586667   0.0209054
          25        -0.6     -0.5872    0.020076
          26       -0.44   -0.581538   0.0200863
          27       -0.36   -0.573333   0.0209513
          28       -0.52   -0.571429   0.0202895
          29       -0.52   -0.569655   0.0196672
          30        -0.6   -0.570667   0.0190376
          31       -0.68   -0.574194   0.0187473
          32       -0.76       -0.58   0.0190394
          33       -0.68    -0.58303   0.0187021
          34        -0.6   -0.583529   0.0181587
          35        -0.6      -0.584    0.017646
          36        -0.6   -0.584444   0.0171614
          37       -0.68   -0.587027   0.0168908
          38       -0.76   -0.591579   0.0170486
          39       -0.68   -0.593846   0.0167615
          40       -0.44       -0.59    0.016778
          41       -0.52   -0.588293   0.0164554
          42       -0.52   -0.586667   0.0161437
          43       -0.52   -0.585116   0.0158426
          44       -0.52   -0.583636   0.0155515
          45       -0.68   -0.585778   0.0153526
          46       -0.76   -0.589565    0.015479
          47       -0.76   -0.593191   0.0155686
          48       -0.68      -0.595    0.015349
          49        -0.6   -0.595102    0.015036
          50        -0.6     -0.5952   0.0147356
          51        -0.6   -0.595294    0.014447
          52        -0.6   -0.595385   0.0141695
          53       -0.68   -0.596981   0.0139918
          54       -0.68   -0.598519   0.0138169
          55       -0.52   -0.597091   0.0136392
          56       -0.28   -0.591429   0.0145235
          57       -0.52   -0.590175   0.0143227
          58       -0.68   -0.591724   0.0141592
          59       -0.52   -0.590508   0.0139713
          60        -0.6   -0.590667   0.0137394
          61        -0.6    -0.59082    0.013515
          62        -0.6   -0.590968   0.0132978
          63       -0.44   -0.588571   0.0133009
          64       -0.44    -0.58625   0.0132941
          65       -0.52   -0.585231   0.0131286
          66        -0.6   -0.585455   0.0129316
