#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.416338    0.416338           0
           2    0.371416    0.393877   0.0158823
           3    0.368012    0.385255   0.0127148
           4    0.357106    0.378218   0.0113172
           5    0.343388    0.371252   0.0109905
           6    0.368596    0.370809  0.00916767
           7    0.317904    0.363251   0.0105219
           8    0.358746    0.362688   0.0092217
           9    0.321338    0.358094  0.00927123
          10    0.311368    0.353421  0.00944848
          11    0.341128    0.352304  0.00865537
          12    0.329356    0.350391   0.0081426
          13      0.3814    0.352777  0.00785785
          14    0.392662    0.355626  0.00779595
          15    0.356828    0.355706  0.00727663
          16    0.374694    0.356893  0.00691794
          17    0.381062    0.358314  0.00665549
          18    0.412022    0.361298  0.00692234
          19    0.356932    0.361068  0.00656182
          20    0.371146    0.361572  0.00625305
