#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.511243    0.511243           0
           2    0.522678    0.516961    0.004043
           3    0.519218    0.517713  0.00276446
           4    0.511894    0.516258  0.00242607
           5    0.522967      0.5176  0.00228196
           6    0.511172    0.516529  0.00213838
           7    0.501441    0.514373  0.00270955
           8    0.519845    0.515057  0.00245567
           9    0.500963    0.513491  0.00263529
          10    0.508491    0.512991  0.00241873
          11    0.495393    0.511391  0.00267615
          12    0.498659     0.51033  0.00265517
          13    0.506732    0.510053  0.00246532
          14    0.502415    0.509508  0.00234882
          15    0.489582    0.508179  0.00254026
          16    0.512653    0.508459  0.00239683
          17    0.528278    0.509625  0.00252349
          18    0.524344    0.510443   0.0025123
          19    0.518233    0.510853   0.0024133
          20    0.525317    0.511576  0.00239856
