#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.005832    0.005832           0
           2   -0.002034    0.001899  0.00278105
           3     0.01396  0.00591933  0.00376999
           4    -0.00532   0.0031095  0.00373043
           5   -0.011738     0.00014  0.00399508
           6   -0.011466 -0.00179433  0.00376853
           7    0.009886-0.000125714  0.00358058
           8    0.003314  0.00030425  0.00315871
           9   -0.004096-0.000184667  0.00284533
          10   -0.012126  -0.0013788  0.00280019
          11   -0.007996 -0.00198036  0.00260944
          12     -0.0081 -0.00249033  0.00244131
          13   -0.003986 -0.00260538  0.00225623
          14    0.006864   -0.001929  0.00219411
          15    0.025238-0.000117867  0.00269354
          16   -0.003894-0.000353875  0.00253551
          17    0.007228 9.21176e-05  0.00242527
          18   -0.021284 -0.00109544  0.00256486
          19   -0.002864 -0.00118853  0.00243156
          20   -0.027944  -0.0025263  0.00265258
