#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.344746    0.344746           0
           2    0.345417    0.345082 0.000236964
           3    0.351793    0.347319  0.00183342
           4    0.348226    0.347545  0.00138901
           5    0.354316    0.348899  0.00164364
           6    0.353819    0.349719  0.00156086
           7    0.348801    0.349588  0.00134339
           8    0.350102    0.349652    0.001177
           9    0.341081      0.3487  0.00137872
          10    0.348762    0.348706  0.00124087
          11    0.347724    0.348617  0.00113127
          12    0.342077    0.348072  0.00116085
          13    0.345731    0.347892  0.00108543
          14    0.347987    0.347899  0.00100792
          15    0.352533    0.348208 0.000986936
          16     0.34889     0.34825 0.000926173
          17    0.350339    0.348373 0.000879801
          18    0.355538    0.348771 0.000916551
          19    0.356766    0.349192  0.00096006
          20    0.354656    0.349465 0.000950138
