#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     3.73785     3.73785           0
           2     3.68671     3.71228    0.018082
           3     3.68635     3.70363   0.0139687
           4       3.618     3.68223   0.0212956
           5     3.74331     3.69444   0.0202396
           6     3.68805     3.69338   0.0168944
           7     3.84788     3.71545   0.0250452
           8     3.78946      3.7247   0.0235613
           9      3.6846     3.72024   0.0213605
          10     3.88042     3.73626   0.0245049
          11     3.72096     3.73487   0.0223167
          12     3.73843     3.73517   0.0204589
          13     3.60563      3.7252   0.0211731
          14       3.694     3.72297   0.0197777
          15     3.82362     3.72968   0.0195643
          16     3.85314      3.7374   0.0198046
          17     3.77242     3.73946   0.0187465
          18      3.7705     3.74118   0.0177842
          19     3.92169     3.75068   0.0192188
          20     3.76669     3.75148   0.0182745
