#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.922793   -0.922793           0
           2   -0.912907    -0.91785  0.00349513
           3   -0.916073   -0.917258  0.00237976
           4   -0.916068    -0.91696   0.0018033
           5   -0.915083   -0.916585  0.00148123
           6   -0.915974   -0.916483  0.00123785
           7   -0.920795   -0.917099  0.00120456
           8   -0.917948   -0.917205  0.00105866
           9   -0.918064     -0.9173 0.000945316
          10   -0.915846   -0.917155 0.000861908
          11   -0.923398   -0.917722 0.000952248
          12   -0.914577    -0.91746 0.000908264
          13   -0.913317   -0.917142 0.000892574
          14   -0.914653   -0.916964 0.000846337
          15   -0.917358    -0.91699 0.000790322
          16   -0.917212   -0.917004 0.000741049
          17   -0.921284   -0.917256 0.000738992
          18   -0.924669   -0.917668 0.000804563
          19   -0.921764   -0.917883 0.000790583
          20   -0.924289   -0.918204 0.000813349
