#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.512733    0.512733           0
           2    0.513366     0.51305 0.000224115
           3    0.522889    0.516329  0.00268207
           4    0.539331     0.52208  0.00537103
           5    0.520928     0.52185  0.00430176
           6    0.534185    0.523905  0.00404636
           7    0.538687    0.526017  0.00398135
           8    0.515212    0.524666  0.00370568
           9    0.511159    0.523166  0.00358501
          10    0.544296    0.525279  0.00379855
          11    0.518762    0.524686  0.00349911
          12    0.518395    0.524162  0.00324655
          13    0.460022    0.519228  0.00560812
          14    0.488588     0.51704  0.00561839
          15    0.544755    0.518887  0.00553933
          16     0.52872    0.519502   0.0052271
          17    0.513094    0.519125  0.00493319
          18    0.514836    0.518887  0.00466488
          19    0.501877    0.517991  0.00450444
          20    0.524388    0.518311  0.00429056
