#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.283332    0.283332           0
           2    0.288727     0.28603  0.00190742
           3    0.291876    0.287978   0.0020368
           4    0.295066     0.28975  0.00216533
           5    0.290837    0.289968  0.00174313
           6    0.289622     0.28991  0.00145356
           7    0.287289    0.289536  0.00129325
           8    0.287454    0.289275  0.00115747
           9     0.29104    0.289471  0.00104534
          10    0.285526    0.289077  0.00101252
          11    0.293347    0.289465 0.000992089
          12    0.290185    0.289525 0.000911227
          13    0.289802    0.289546 0.000841381
          14    0.284105    0.289158 0.000866404
          15    0.281453    0.288644 0.000948755
          16    0.293803    0.288966 0.000942662
          17    0.285933    0.288788 0.000903943
          18    0.289891    0.288849 0.000855799
          19    0.280501     0.28841  0.00091664
          20    0.288308    0.288405 0.000870822
