#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.575624   -0.575624           0
           2    -0.57876   -0.577192  0.00110874
           3   -0.576792   -0.577059 0.000747136
           4   -0.576004   -0.576795 0.000605091
           5   -0.576052   -0.576646 0.000501988
           6   -0.577768   -0.576833  0.00045179
           7     -0.5785   -0.577071 0.000445592
           8   -0.577192   -0.577087 0.000390148
           9    -0.57336   -0.576672  0.00052217
          10   -0.574924   -0.576498 0.000498367
          11   -0.578424   -0.576673 0.000482852
          12   -0.576736   -0.576678 0.000442643
          13   -0.578336   -0.576806 0.000426572
          14   -0.576504   -0.576784 0.000396646
          15   -0.573812   -0.576586 0.000416761
          16    -0.57924   -0.576752 0.000422439
          17   -0.578976   -0.576883 0.000417359
          18   -0.577488   -0.576916 0.000395526
          19   -0.575856    -0.57686 0.000378624
          20   -0.578764   -0.576956 0.000371464
