#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    -0.00472    -0.00472           0
           2   -0.007166   -0.005943 0.000864792
           3   -0.000378   -0.004088  0.00162062
           4      0.0046   -0.001916  0.00223954
           5    -0.00093  -0.0017188  0.00180029
           6   -0.010618   -0.003202  0.00202088
           7    0.000862 -0.00262143  0.00181366
           8    0.002146  -0.0020255  0.00168201
           9   -0.003556 -0.00219556  0.00150369
          10   -0.002918  -0.0022678  0.00135506
          11   -0.009608 -0.00293509  0.00138647
          12   -0.005712  -0.0031665   0.0012901
          13   -0.000792 -0.00298385  0.00120372
          14    0.000132 -0.00276129  0.00113813
          15   -0.001272   -0.002662  0.00106658
          16    0.001662 -0.00239175  0.00103359
          17    0.008772 -0.00173506  0.00116284
          18   -0.002116 -0.00175622  0.00109843
          19     0.00289 -0.00151168  0.00106749
          20   -0.002936  -0.0015829  0.00101649
