#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.171686    0.171686           0
           2    0.154992    0.163339  0.00590222
           3    0.201778    0.176152   0.0111773
           4    0.148948    0.169351   0.0102452
           5     0.18117    0.171715  0.00846446
           6    0.161226    0.169967  0.00723198
           7    0.175408    0.170744  0.00624048
           8    0.180994    0.172025   0.0055904
           9    0.186956    0.173684  0.00520958
          10    0.169836    0.173299  0.00470282
          11     0.15154    0.171321  0.00467283
          12    0.140112    0.168721  0.00495461
          13    0.162694    0.168257  0.00459512
          14    0.152602    0.167139  0.00440085
          15    0.164094    0.166936  0.00411214
          16    0.175044    0.167443  0.00388623
          17    0.140428    0.165853  0.00396924
          18    0.184758    0.166904  0.00388519
          19    0.216354    0.169506  0.00446821
          20    0.187374      0.1704  0.00433319
