#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.407265    0.407265           0
           2    0.388599    0.397932  0.00659949
           3    0.397284    0.397716  0.00440319
           4    0.395758    0.397227   0.0033295
           5    0.391191    0.396019  0.00287411
           6    0.387385     0.39458  0.00273172
           7    0.390555    0.394005  0.00240123
           8    0.402395    0.395054  0.00231878
           9    0.407365    0.396422  0.00243133
          10    0.396121    0.396392  0.00218839
          11     0.39045    0.395852  0.00205501
          12    0.393057    0.395619  0.00189692
          13    0.403115    0.396195  0.00183656
          14       0.402     0.39661  0.00175155
          15    0.393091    0.396375  0.00165041
          16    0.395985    0.396351  0.00154744
          17    0.393512    0.396184   0.0014654
          18    0.397283    0.396245  0.00138526
          19    0.385725    0.395691   0.0014187
          20    0.385892    0.395201  0.00142987
