#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.583763   -0.583763           0
           2    -0.58193   -0.582847 0.000647993
           3     -0.5825   -0.582731 0.000442186
           4   -0.583771   -0.582991 0.000400855
           5   -0.582217   -0.582836 0.000349326
           6   -0.582041   -0.582704 0.000315264
           7   -0.582964   -0.582741  0.00027241
           8   -0.583188   -0.582797 0.000244024
           9   -0.582716   -0.582788 0.000217075
          10   -0.582552   -0.582764 0.000196645
          11   -0.582393    -0.58273 0.000181644
          12   -0.582848    -0.58274 0.000166771
          13   -0.582736    -0.58274 0.000153942
          14    -0.58393   -0.582825 0.000164739
          15    -0.58259   -0.582809 0.000154496
          16   -0.582931   -0.582817 0.000145028
          17   -0.582717   -0.582811 0.000136616
          18   -0.581576   -0.582742 0.000145237
          19   -0.582762   -0.582743 0.000137597
          20   -0.583298   -0.582771 0.000133486
