#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     2.54593     2.54593           0
           2     2.50125     2.52359   0.0157958
           3     2.54303     2.53007   0.0117853
           4     2.50887     2.52477  0.00996013
           5     2.51046     2.52191  0.00836944
           6     2.51858     2.52135  0.00699286
           7     2.51713     2.52075  0.00601988
           8     2.53032     2.52195  0.00538492
           9     2.52776     2.52259  0.00482517
          10     2.54633     2.52497  0.00489181
          11     2.54397     2.52669  0.00474225
          12     2.53401      2.5273  0.00438608
          13     2.51042       2.526  0.00423652
          14     2.54776     2.52756  0.00420926
          15     2.50981     2.52637  0.00409154
          16     2.55154     2.52795  0.00412707
          17     2.58496      2.5313  0.00506678
          18     2.49529      2.5293  0.00516525
          19     2.52988     2.52933  0.00489348
          20     2.53688     2.52971  0.00466333
