#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.958194   -0.958194           0
           2   -0.966994   -0.962594  0.00311134
           3   -0.960097   -0.961762  0.00218273
           4   -0.964074    -0.96234  0.00171191
           5   -0.965474   -0.962967  0.00147986
           6   -0.963677   -0.963085  0.00123794
           7   -0.965795   -0.963472  0.00111999
           8   -0.968028   -0.964042  0.00111543
           9   -0.964352   -0.964076 0.000992027
          10   -0.964797   -0.964148 0.000895442
          11    -0.96831   -0.964527 0.000890382
          12   -0.968347   -0.964845 0.000871233
          13   -0.964518    -0.96482 0.000804577
          14   -0.963792   -0.964747 0.000750449
          15    -0.96625   -0.964847 0.000707078
          16   -0.963663   -0.964773 0.000666743
          17   -0.965018   -0.964787 0.000627678
          18   -0.961957    -0.96463 0.000612179
          19   -0.967654   -0.964789 0.000600293
          20   -0.964009    -0.96475 0.000571545
