#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.582586    0.582586           0
           2    0.710796    0.646691   0.0453291
           3    0.654973    0.649451   0.0303033
           4       0.645    0.648338   0.0227479
           5      0.6806    0.654791   0.0190915
           6    0.660203    0.655693   0.0159309
           7    0.688121    0.660325   0.0143128
           8     0.71334    0.666952   0.0139738
           9    0.674062    0.667742   0.0124435
          10    0.688474    0.669815   0.0113705
          11    0.708386    0.673322   0.0108641
          12    0.702579     0.67576   0.0102286
          13    0.640521    0.673049   0.0097944
          14    0.655292    0.671781  0.00917657
          15    0.714206    0.674609   0.0089901
          16    0.640408    0.672472  0.00867863
          17    0.652169    0.671277  0.00824989
          18    0.619471    0.668399   0.0082784
          19    0.684464    0.669245  0.00788575
          20    0.669717    0.669268   0.0074915
