#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.031198    0.031198           0
           2   -0.020724    0.005237   0.0183572
           3    0.086802   0.0324253   0.0253491
           4    0.012428    0.027426   0.0194986
           5   -0.027828   0.0163752   0.0184667
           6   -0.037922  0.00732567   0.0174661
           7   -0.000794  0.00616571   0.0150094
           8    0.014324   0.0071855   0.0131678
           9    0.018344  0.00842533    0.011763
          10   -0.019432   0.0056396   0.0109115
          11   -0.030066  0.00239364   0.0103912
          12   -0.040112  -0.0011485    0.010111
          13   -0.047614 -0.00472277  0.00994491
          14   -0.004722 -0.00472271  0.00923456
          15   -0.022266 -0.00589227  0.00869267
          16    -0.00826 -0.00604025  0.00815063
          17     -0.0007 -0.00572612  0.00767724
          18   -0.016386 -0.00631833  0.00727353
          19    0.014282 -0.00523411  0.00697105
          20    0.006622  -0.0046413  0.00664766
