#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.215847    0.215847           0
           2    0.213286    0.214567 0.000905209
           3    0.216582    0.215238 0.000815502
           4    0.214587    0.215076 0.000627661
           5    0.217017    0.215464  0.00061053
           6    0.212609    0.214988 0.000668957
           7    0.214491    0.214917 0.000577146
           8    0.213097     0.21469 0.000548005
           9    0.212795    0.214479 0.000525982
          10    0.214897    0.214521 0.000475041
          11    0.214119    0.214484 0.000433261
          12    0.215406    0.214561 0.000403907
          13    0.215703    0.214649 0.000382263
          14    0.216216    0.214761 0.000370982
          15     0.21163    0.214552 0.000400701
          16    0.214464    0.214547 0.000375695
          17    0.217105    0.214697 0.000382559
          18    0.213592    0.214636 0.000366201
          19    0.212204    0.214508 0.000368619
          20    0.213581    0.214461  0.00035309
