#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     1.36833     1.36833           0
           2      1.3409     1.35461   0.0096974
           3     1.38164     1.36362  0.00979368
           4     1.36357     1.36361  0.00734527
           5     1.36878     1.36464  0.00594848
           6     1.36689     1.36502  0.00496885
           7     1.36716     1.36532  0.00426846
           8     1.34934     1.36333  0.00417619
           9     1.35433     1.36233   0.0038298
          10     1.36755     1.36285  0.00348224
          11     1.35653     1.36227  0.00321276
          12     1.36446     1.36246  0.00295017
          13     1.35829     1.36214  0.00274062
          14     1.35111     1.36135  0.00265558
          15     1.36364      1.3615  0.00248293
          16     1.35514      1.3611  0.00235933
          17     1.36404     1.36128  0.00222688
          18     1.35756     1.36107  0.00211273
          19     1.34915     1.36044  0.00209254
          20      1.3645     1.36065  0.00199771
