#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.462077   -0.462077           0
           2   -0.461835   -0.461956 8.54185e-05
           3   -0.462792   -0.462235 0.000234548
           4   -0.462346   -0.462263 0.000177567
           5   -0.461641   -0.462138  0.00018042
           6    -0.46242   -0.462185 0.000156342
           7   -0.462314   -0.462204 0.000135093
           8   -0.462206   -0.462204 0.000118206
           9   -0.461614   -0.462138 0.000121918
          10   -0.463682   -0.462293 0.000182963
          11   -0.462551   -0.462316 0.000167833
          12   -0.462032   -0.462292 0.000155509
          13   -0.461755   -0.462251 0.000148937
          14   -0.462606   -0.462276 0.000140434
          15    -0.46238   -0.462283 0.000131241
          16    -0.46165   -0.462244 0.000128863
          17   -0.463245   -0.462303 0.000134063
          18   -0.462051   -0.462289 0.000127341
          19   -0.461882   -0.462267 0.000122421
          20   -0.463072   -0.462308 0.000122733
