#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.328168    0.328168           0
           2    0.326936    0.327552 0.000435554
           3    0.329815    0.328306 0.000681057
           4    0.323142    0.327015  0.00122926
           5     0.32254     0.32612  0.00126801
           6    0.322396      0.3255    0.001199
           7    0.318741    0.324534  0.00136208
           8    0.325102    0.324605  0.00119367
           9    0.325308    0.324683  0.00106359
          10     0.32671    0.324886 0.000976345
          11    0.321311    0.324561 0.000940129
          12    0.328686    0.324904 0.000922486
          13    0.318672    0.324425 0.000968122
          14    0.326307    0.324559 0.000908256
          15    0.319941    0.324252 0.000898373
          16    0.325189     0.32431 0.000844131
          17    0.321943    0.324171 0.000805881
          18    0.328747    0.324425 0.000800203
          19    0.328737    0.324652 0.000789611
          20    0.327213     0.32478 0.000760444
