#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.61997    -0.61997           0
           2   -0.617439   -0.618704 0.000894631
           3   -0.618307   -0.618572 0.000606139
           4   -0.617072   -0.618197 0.000558624
           5   -0.619567   -0.618471 0.000509654
           6   -0.618711   -0.618511 0.000426278
           7   -0.619411    -0.61864 0.000384286
           8    -0.61873   -0.618651 0.000336417
           9   -0.617161   -0.618485  0.00033732
          10   -0.617942   -0.618431 0.000307928
          11   -0.618165   -0.618407 0.000280884
          12   -0.617216   -0.618308  0.00027445
          13   -0.620075   -0.618444 0.000285046
          14   -0.618887   -0.618475 0.000266437
          15   -0.617173   -0.618388 0.000262432
          16   -0.620241   -0.618504  0.00027036
          17   -0.619231   -0.618547 0.000257812
          18   -0.619293   -0.618588 0.000246801
          19   -0.619228   -0.618622 0.000236096
          20   -0.619914   -0.618687 0.000232962
