#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.432708    0.432708           0
           2    0.412098    0.422403  0.00728674
           3    0.428104    0.424303  0.00509964
           4    0.474283    0.436798   0.0114771
           5    0.416655     0.43277  0.00986337
           6    0.435649     0.43325  0.00823114
           7    0.429996    0.432785  0.00706838
           8     0.42245    0.431493  0.00630176
           9    0.428014    0.431106  0.00561341
          10    0.452263    0.433222  0.00543614
          11    0.436416    0.433512   0.0049497
          12    0.440681     0.43411  0.00457313
          13    0.429626    0.433765  0.00423433
          14    0.435241     0.43387  0.00393319
          15    0.423467    0.433177  0.00373163
          16    0.442465    0.433757  0.00354327
          17    0.437799    0.433995  0.00334281
          18    0.444899    0.434601  0.00321152
          19    0.420796    0.433874   0.0031236
          20    0.449759    0.434668  0.00306673
