#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1      0.0398      0.0398           0
           2    0.042946    0.041373  0.00111228
           3    0.055732   0.0461593  0.00397775
           4    0.053482     0.04799  0.00337841
           5    0.041218   0.0466356   0.0029618
           6    0.037938    0.045186  0.00280053
           7    0.043242   0.0449083  0.00241418
           8    0.050154    0.045564  0.00219966
           9    0.056094    0.046734  0.00224495
          10    0.037906   0.0458512  0.00218716
          11     0.05461   0.0466475  0.00212834
          12    0.044506    0.046469  0.00195844
          13    0.049448   0.0466982  0.00182115
          14    0.047276   0.0467394  0.00169153
          15    0.040982   0.0463556  0.00162173
          16    0.033086   0.0455262  0.00171941
          17    0.027718   0.0444787  0.00191091
          18    0.057324   0.0451923  0.00193341
          19    0.050254   0.0454587  0.00184992
          20     0.04836   0.0456038   0.0017631
