#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.296093    0.296093           0
           2    0.298498    0.297296 0.000850266
           3    0.305418    0.300003  0.00228194
           4    0.299999    0.300002  0.00171145
           5    0.306934    0.301388  0.00184716
           6    0.300238    0.301197  0.00154922
           7    0.299661    0.300977  0.00134335
           8    0.310261    0.302138  0.00159995
           9    0.300435    0.301949  0.00143332
          10    0.299712    0.301725  0.00130732
          11    0.304402    0.301968  0.00121091
          12    0.302923    0.302048  0.00111261
          13    0.300677    0.301942  0.00103201
          14    0.300639    0.301849 0.000962486
          15    0.304118       0.302 0.000910132
          16    0.308018    0.302377 0.000927711
          17    0.302596    0.302389 0.000873229
          18    0.306525    0.302619 0.000854406
          19    0.305219    0.302756 0.000820322
          20    0.297066    0.302472 0.000827169
