#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.465626   -0.465626           0
           2   -0.466024   -0.465825 0.000140912
           3   -0.465439   -0.465696 0.000141045
           4   -0.466151    -0.46581 0.000144581
           5   -0.462638   -0.465176 0.000579049
           6   -0.465772   -0.465275 0.000491005
           7   -0.465235   -0.465269 0.000420895
           8   -0.465519   -0.465301 0.000369439
           9   -0.464438   -0.465205 0.000340591
          10   -0.464553    -0.46514 0.000312708
          11    -0.46517   -0.465142 0.000284292
          12   -0.466291   -0.465238 0.000276244
          13   -0.464631   -0.465191 0.000258909
          14   -0.466404   -0.465278 0.000254496
          15    -0.46389   -0.465186 0.000253788
          16   -0.466109   -0.465243 0.000244405
          17   -0.467392    -0.46537 0.000260662
          18   -0.464031   -0.465295 0.000256563
          19   -0.465085   -0.465284 0.000243299
          20   -0.462986   -0.465169 0.000256851
