#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.390648    0.390648           0
           2    0.382277    0.386462  0.00295981
           3    0.378712    0.383879  0.00288847
           4    0.383487    0.383781  0.00216801
           5    0.379502    0.382925  0.00189583
           6    0.375495    0.381687  0.00194261
           7    0.378543    0.381238  0.00171623
           8    0.381628    0.381287  0.00150239
           9    0.387251    0.381949  0.00147439
          10    0.383421    0.382096  0.00133428
          11    0.377868    0.381712  0.00126715
          12    0.386534    0.382114   0.0012236
          13    0.385308     0.38236  0.00115389
          14    0.393922    0.383185  0.00133471
          15    0.384008     0.38324  0.00124686
          16    0.389232    0.383615  0.00122388
          17    0.385379    0.383719  0.00115628
          18    0.385924    0.383841  0.00109852
          19    0.371442    0.383189  0.00121923
          20    0.376458    0.382852  0.00120382
