#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.410401    0.410401           0
           2    0.393031    0.401716  0.00614138
           3    0.404924    0.402785  0.00418628
           4    0.405118    0.403369  0.00318009
           5    0.403133    0.403321  0.00254442
           6    0.396799    0.402234  0.00234106
           7    0.410451    0.403408  0.00228197
           8    0.392287    0.402018  0.00238284
           9     0.40315    0.402144   0.0021214
          10     0.40396    0.402325  0.00191702
          11    0.406769    0.402729   0.0017848
          12    0.411326    0.403446  0.00177401
          13    0.411202    0.404042  0.00173498
          14    0.401903     0.40389  0.00161777
          15    0.422719    0.405145  0.00193662
          16    0.398489    0.404729  0.00185973
          17    0.403161    0.404637  0.00175261
          18     0.40846    0.404849  0.00166807
          19    0.414483    0.405356  0.00165554
          20    0.403057    0.405241  0.00157675
