#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1      5.8062      5.8062           0
           2     6.06285     5.93452   0.0907388
           3     5.95453     5.94119   0.0607371
           4     6.08798     5.97789    0.055543
           5     6.04821     5.99195   0.0461807
           6     5.77312     5.95548   0.0508876
           7     5.97199     5.95784   0.0436725
           8      6.0219     5.96585   0.0389407
           9     5.73297     5.93997   0.0423466
          10     5.73064     5.91904   0.0429755
          11     5.85349     5.91308   0.0394796
          12     6.17587     5.93498   0.0418245
          13     5.87722     5.93054   0.0388425
          14     6.08986     5.94192   0.0376984
          15     6.20492     5.95945   0.0390503
          16     5.88321     5.95468   0.0368993
          17     5.69932     5.93966   0.0376624
          18     5.75324     5.92931   0.0369667
          19     5.74745     5.91973    0.036239
          20     6.05056     5.92628   0.0350124
