#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     1.69678     1.69678           0
           2     1.71085     1.70382  0.00497285
           3     1.68321     1.69695  0.00651494
           4     1.70528     1.69903  0.00520831
           5     1.70559     1.70034  0.00432872
           6     1.72009     1.70363  0.00469421
           7     1.69559     1.70248  0.00416202
           8     1.74018      1.7072  0.00571736
           9     1.71781     1.70837  0.00520233
          10     1.75597     1.71313   0.0065044
          11     1.73237     1.71488  0.00614371
          12      1.6943     1.71317  0.00586635
          13     1.75172     1.71613  0.00611892
          14     1.70976     1.71568  0.00569874
          15     1.70617     1.71504  0.00535396
          16     1.73614     1.71636  0.00517908
          17     1.73541     1.71748  0.00499412
          18     1.69015     1.71596  0.00494219
          19     1.70976     1.71564  0.00469285
          20     1.71609     1.71566  0.00445826
