#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.505803   -0.505803           0
           2   -0.504961   -0.505382 0.000297814
           3   -0.504971   -0.505245 0.000227913
           4   -0.505337   -0.505268 0.000172098
           5   -0.505687   -0.505352 0.000156777
           6   -0.505306   -0.505344 0.000130835
           7   -0.505709   -0.505396 0.000122076
           8    -0.50594   -0.505464  0.00012428
           9    -0.50549   -0.505467 0.000110504
          10   -0.506178   -0.505538 0.000120164
          11   -0.505878   -0.505569 0.000113143
          12   -0.505493   -0.505563 0.000103892
          13   -0.506292   -0.505619 0.000109998
          14   -0.505954   -0.505643 0.000104713
          15   -0.504289   -0.505553 0.000130992
          16    -0.50627   -0.505597 0.000130246
          17   -0.505651   -0.505601 0.000122623
          18   -0.505894   -0.505617 0.000116893
          19   -0.505962   -0.505635  0.00011214
          20   -0.506844   -0.505695  0.00012174
