#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     0.25112     0.25112           0
           2    0.244546    0.247833  0.00232426
           3    0.304032    0.266566   0.0153737
           4    0.224472    0.256042   0.0146971
           5    0.250686    0.254971   0.0117967
           6     0.24937    0.254038  0.00986744
           7    0.266944    0.255881  0.00862834
           8    0.270952    0.257765  0.00775272
           9    0.268874       0.259  0.00698887
          10     0.24218    0.257318  0.00648922
          11    0.192056    0.251385  0.00817317
          12    0.230638    0.249656  0.00767275
          13    0.258672    0.250349  0.00711382
          14    0.235388    0.249281  0.00668548
          15    0.230596    0.248035  0.00635476
          16    0.246906    0.247965  0.00595798
          17     0.24929    0.248042  0.00560802
          18    0.281872    0.249922  0.00560255
          19    0.288478    0.251951  0.00566327
          20    0.269426    0.252825  0.00544709
