#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.494589    0.494589           0
           2     0.47901      0.4868  0.00550805
           3    0.490675    0.488091  0.00382047
           4    0.485256    0.487383  0.00293037
           5    0.505917    0.491089  0.00406065
           6    0.465101    0.486758  0.00520426
           7    0.484754    0.486472  0.00446866
           8    0.468593    0.484237  0.00443382
           9    0.481693    0.483954  0.00395018
          10    0.473112     0.48287  0.00370096
          11    0.475227    0.482175  0.00342911
          12    0.478184    0.481843  0.00315944
          13    0.462274    0.480337  0.00325531
          14    0.491008      0.4811  0.00311073
          15    0.471416    0.480454  0.00296959
          16    0.481868    0.480542   0.0027853
          17    0.479863    0.480502  0.00262175
          18    0.515431    0.482443  0.00311245
          19     0.49519    0.483114  0.00302008
          20    0.500449    0.483981  0.00299088
