#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.477742    0.477742           0
           2    0.469028    0.473385  0.00308086
           3    0.440816    0.462529    0.009099
           4    0.400138    0.446931   0.0151339
           5    0.426834    0.442912   0.0126296
           6    0.444152    0.443118   0.0105264
           7     0.41351    0.438889  0.00983578
           8    0.447646    0.439983  0.00866701
           9    0.385718    0.433954  0.00957428
          10    0.383268    0.428885   0.0098677
          11    0.404974    0.426711  0.00920695
          12    0.445144    0.428247  0.00856688
          13     0.45502    0.430307  0.00815167
          14    0.456004    0.432142  0.00777331
          15    0.466376    0.434425  0.00758272
          16    0.461328    0.436106  0.00729285
          17    0.428822    0.435678  0.00687644
          18     0.47405    0.437809  0.00681685
          19    0.438464    0.437844  0.00645816
          20    0.431652    0.437534  0.00614267
