#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.020874   -0.020874           0
           2    0.003688   -0.008593  0.00868398
           3     6.8e-05   -0.005706  0.00625082
           4  -0.0353368  -0.0131137  0.00794569
           5   0.0124464 -0.00800168  0.00783019
           6   0.0072572 -0.00545853  0.00692585
           7   0.0031292 -0.00423171  0.00604412
           8   0.0176888 -0.00149165  0.00587697
           9   0.0155488 0.000401733  0.00552055
          10  -0.0007112  0.00029044  0.00496962
          11   0.0005708 0.000315927   0.0045179
          12  -0.0313304 -0.00232127  0.00485041
          13    -0.02199 -0.00383425  0.00470736
          14  -0.0023676 -0.00372949  0.00437229
          15     0.01998 -0.00214885  0.00435715
          16  -0.0145012 -0.00292087  0.00415266
          17  -0.0651616 -0.00658209  0.00528124
          18   0.0289248 -0.00460949  0.00534355
          19   0.0457684 -0.00195802  0.00568219
          20   0.0044684  -0.0016367  0.00540716
