#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1      -0.192      -0.192           0
           2    -0.67624    -0.43412    0.171205
           3     -0.4025    -0.42358     0.11446
           4     0.25754     -0.2533    0.170634
           5     0.03396   -0.195848    0.145859
           6     0.43868  -0.0900933    0.155223
           7     -0.5416   -0.154594    0.145835
           8     0.40994  -0.0840275    0.143668
           9     0.49604  -0.0195756    0.141425
          10     0.01478    -0.01614    0.127324
          11      0.0932     -0.0062    0.116136
          12     0.17258  0.00869833     0.10741
          13     -0.2539  -0.0115015    0.101029
          14     0.16572  0.00115714   0.0946025
          15     0.03422  0.00336133   0.0883213
          16     0.45546   0.0316175   0.0872041
          17     0.31204   0.0481129     0.08362
          18     0.35302   0.0650522   0.0806719
          19    -0.45794   0.0375263    0.080986
          20     0.28728    0.050014   0.0778936
