#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     5.57354     5.57354           0
           2      5.4487     5.51112   0.0441358
           3     5.54412     5.52212   0.0307639
           4      5.6071     5.54337   0.0295105
           5     5.67775     5.57024   0.0336931
           6     5.69893     5.59169   0.0342303
           7     5.57824     5.58977   0.0293941
           8     5.57319      5.5877   0.0257928
           9     5.47254      5.5749    0.025907
          10     5.67519     5.58493   0.0251827
          11     5.70598     5.59594   0.0251833
          12     5.55644     5.59264   0.0232988
          13     5.69095     5.60021   0.0227007
          14     5.55807      5.5972   0.0212778
          15     5.59319     5.59693    0.019861
          16     5.61761     5.59822   0.0186617
          17     5.74401      5.6068   0.0194349
          18     5.64501     5.60892   0.0184707
          19     5.63828     5.61047   0.0175631
          20     5.74777     5.61733   0.0179767
