#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.464312   -0.464312           0
           2   -0.464357   -0.464335 1.57543e-05
           3   -0.464628   -0.464432 8.05627e-05
           4   -0.465423    -0.46468 0.000222748
           5   -0.463978   -0.464539 0.000218033
           6    -0.46375   -0.464408 0.000217832
           7   -0.466757   -0.464743 0.000362443
           8   -0.467027   -0.465029 0.000414567
           9   -0.463851   -0.464898  0.00038861
          10   -0.463884   -0.464797 0.000362737
          11   -0.466224   -0.464926 0.000352215
          12   -0.464321   -0.464876 0.000326453
          13   -0.464562   -0.464852 0.000302234
          14    -0.46563   -0.464907 0.000285718
          15   -0.464297   -0.464867 0.000269553
          16   -0.464745   -0.464859 0.000252814
          17   -0.464213   -0.464821 0.000240784
          18   -0.464849   -0.464823 0.000227412
          19    -0.46503   -0.464834 0.000215705
          20   -0.465315   -0.464858  0.00020626
